1403636581613555456,0.11095,0.09862,0.08640,-0.02654,0.81572,0.06681,0.57396,0.19652,0.15483,-0.62763,
1403636581663555328,0.12111,0.10653,0.05345,-0.02753,0.81918,0.06584,0.56908,0.21359,0.15501,-0.67352,
1403636581713555456,0.13223,0.11451,0.01946,-0.02631,0.82154,0.06812,0.56546,0.22576,0.17036,-0.69773,
1403636581763555584,0.13869,0.11906,-0.01230,-0.02862,0.82256,0.06798,0.56387,0.22347,0.18273,-0.70106,
1403636581813555456,0.14947,0.12909,-0.04757,-0.03053,0.82382,0.07012,0.56168,0.21422,0.21389,-0.71272,
1403636581863555328,0.16096,0.14011,-0.08323,-0.03121,0.82557,0.07068,0.55899,0.23748,0.23407,-0.71392,
1403636581913555456,0.17305,0.15299,-0.11848,-0.03308,0.82879,0.07032,0.55414,0.25263,0.27005,-0.69298,
1403636581963555584,0.18628,0.16679,-0.15240,-0.03103,0.83308,0.06872,0.54799,0.28164,0.29308,-0.66175,
1403636582013555456,0.20134,0.18204,-0.18437,-0.02926,0.83806,0.06704,0.54065,0.31229,0.31384,-0.61498,
1403636582063555584,0.21745,0.19870,-0.21335,-0.02651,0.84316,0.06706,0.53280,0.34065,0.35240,-0.53559,
1403636582113555456,0.23525,0.21702,-0.23759,-0.02527,0.84806,0.06858,0.52484,0.36698,0.38527,-0.43043,
1403636582163555328,0.25451,0.23741,-0.25571,-0.02609,0.85223,0.06967,0.51785,0.40765,0.42454,-0.29110,
1403636582213555456,0.26910,0.25279,-0.26266,-0.02738,0.85505,0.07197,0.51279,0.44578,0.43716,-0.12666,
1403636582263555584,0.29303,0.27539,-0.26474,-0.02735,0.85725,0.07320,0.50894,0.51166,0.46888,0.04752,
1403636582313555456,0.31237,0.29279,-0.25437,-0.02900,0.85768,0.07456,0.50791,0.53960,0.49150,0.23731,
1403636582363555328,0.33129,0.31071,-0.23543,-0.03147,0.85619,0.07579,0.51010,0.55547,0.51039,0.39119,
1403636582413555456,0.35016,0.32835,-0.21010,-0.03301,0.85272,0.07662,0.51565,0.56601,0.51027,0.49079,
1403636582463555584,0.37953,0.35451,-0.18407,-0.03340,0.84912,0.07635,0.52159,0.60993,0.53317,0.54769,
1403636582513555456,0.41095,0.38142,-0.15551,-0.03125,0.84596,0.07742,0.52667,0.64503,0.54734,0.59158,
1403636582563555584,0.44386,0.40943,-0.12553,-0.02952,0.84371,0.07693,0.53044,0.67011,0.56728,0.60237,
1403636582613555456,0.47816,0.43801,-0.09503,-0.02569,0.84237,0.07743,0.53269,0.70097,0.58248,0.61769,
1403636582663555328,0.51362,0.46764,-0.06434,-0.02306,0.84154,0.07633,0.53428,0.71693,0.60208,0.60441,
1403636582713555456,0.55047,0.49817,-0.03442,-0.02215,0.84074,0.07544,0.53570,0.76554,0.61923,0.60026,
1403636582763555584,0.58978,0.52954,-0.00445,-0.02127,0.83948,0.07294,0.53805,0.79901,0.63535,0.58706,
1403636582813555456,0.63070,0.56171,0.02458,-0.01989,0.83751,0.06926,0.54166,0.84046,0.64993,0.58515,
1403636582863555328,0.67331,0.59488,0.05374,-0.01751,0.83452,0.06490,0.54687,0.85363,0.67861,0.56351,
1403636582913555456,0.71618,0.62959,0.08036,-0.01650,0.83064,0.06114,0.55320,0.86657,0.70676,0.50440,
1403636582963555584,0.75979,0.66571,0.10364,-0.01544,0.82634,0.06001,0.55975,0.87355,0.73955,0.41317,
1403636583013555456,0.80365,0.70341,0.12089,-0.01435,0.82213,0.05884,0.56607,0.88340,0.76641,0.27565,
1403636583063555584,0.84835,0.74242,0.13072,-0.01369,0.81945,0.06011,0.56982,0.90695,0.79618,0.11782,
1403636583113555456,0.87893,0.77036,0.13764,-0.01307,0.81775,0.06086,0.57220,0.89970,0.78338,-0.03539,
1403636583163555328,0.90696,0.79738,0.13672,-0.01105,0.81718,0.06253,0.57288,0.87803,0.78306,-0.21043,
1403636583213555456,0.95172,0.83751,0.12240,-0.00894,0.81817,0.06421,0.57130,0.90935,0.82551,-0.36424,
1403636583263555584,0.97908,0.86452,0.10698,-0.00966,0.81883,0.06594,0.57015,0.90450,0.81272,-0.47744,
1403636583313555456,1.00493,0.89055,0.08740,-0.01113,0.81961,0.06734,0.56885,0.90512,0.81183,-0.56852,
1403636583363555328,1.05066,0.93120,0.05685,-0.01084,0.82131,0.06869,0.56622,0.92200,0.82307,-0.64813,
1403636583413555456,1.07571,0.95542,0.03034,-0.01375,0.82233,0.06994,0.56453,0.91403,0.81085,-0.69401,
1403636583463555584,1.09757,0.97846,0.00218,-0.01528,0.82360,0.07386,0.56213,0.88958,0.82502,-0.71558,
1403636583513555456,1.11909,1.00109,-0.02648,-0.01690,0.82495,0.07611,0.55981,0.87874,0.80980,-0.72651,
1403636583563555584,1.13919,1.02304,-0.05556,-0.01681,0.82682,0.07894,0.55664,0.87543,0.81957,-0.72340,
1403636583613555456,1.15778,1.04395,-0.08441,-0.01456,0.82939,0.07993,0.55273,0.86170,0.81649,-0.72351,
1403636583663555328,1.20103,1.08652,-0.12021,-0.01684,0.83438,0.08076,0.54498,0.87296,0.87897,-0.70397,
1403636583713555456,1.24556,1.13102,-0.15425,-0.01904,0.84071,0.07916,0.53533,0.90675,0.90504,-0.65531,
1403636583763555584,1.26263,1.15329,-0.17786,-0.02303,0.84668,0.07835,0.52579,0.89362,0.90245,-0.59437,
1403636583813555456,1.30801,1.19924,-0.20612,-0.02353,0.85251,0.07685,0.51650,0.92830,0.93723,-0.53424,
1403636583863555328,1.35534,1.24704,-0.23161,-0.02260,0.85674,0.07713,0.50945,0.96127,0.96948,-0.48156,
1403636583913555456,1.38099,1.27353,-0.24473,-0.02061,0.85892,0.07971,0.50545,0.95675,0.96770,-0.37960,
1403636583963555584,1.40849,1.30303,-0.25139,-0.02035,0.86003,0.08367,0.50292,0.94494,0.97685,-0.26261,
1403636584013555456,1.43363,1.33146,-0.25440,-0.02234,0.86027,0.08683,0.50189,0.94731,0.98805,-0.12841,
1403636584063555584,1.46007,1.36150,-0.25194,-0.02586,0.85981,0.09021,0.50192,0.95338,0.98363,0.01259,
1403636584113555456,1.48690,1.39057,-0.24286,-0.02955,0.85939,0.09218,0.50207,0.97949,0.97255,0.16752,
1403636584163555328,1.51183,1.41813,-0.22622,-0.03256,0.85892,0.09494,0.50218,0.98914,0.96388,0.32634,
1403636584213555456,1.53642,1.44332,-0.20173,-0.03390,0.85833,0.09677,0.50274,0.98687,0.95218,0.45179,
1403636584263555584,1.56068,1.46821,-0.17233,-0.03527,0.85721,0.09748,0.50442,0.98234,0.94303,0.55907,
1403636584313555456,1.58428,1.49223,-0.13997,-0.03631,0.85572,0.09822,0.50673,0.97494,0.92759,0.62002,
1403636584363555328,1.60857,1.51551,-0.10385,-0.03566,0.85430,0.09953,0.50892,0.98805,0.89870,0.70539,
1403636584413555456,1.63363,1.53787,-0.06374,-0.03173,0.85272,0.10087,0.51155,0.97635,0.88167,0.75507,
1403636584463555584,1.65878,1.55983,-0.02091,-0.02867,0.85046,0.10163,0.51534,0.96584,0.86610,0.79088,
1403636584513555456,1.70751,1.60424,0.01932,-0.02676,0.84805,0.10139,0.51944,0.98855,0.91056,0.81623,
1403636584563555584,1.73260,1.62737,0.06465,-0.02706,0.84423,0.09978,0.52592,0.97145,0.88771,0.83167,
1403636584613555456,1.78163,1.67257,0.10634,-0.02593,0.84000,0.09745,0.53314,0.98549,0.91762,0.82507,
1403636584663555328,1.83113,1.71901,0.14686,-0.02415,0.83492,0.09397,0.54176,0.99264,0.93980,0.79958,
1403636584713555456,1.88073,1.76666,0.18584,-0.02237,0.82929,0.09175,0.55079,0.99175,0.96542,0.74776,
1403636584763555584,1.93069,1.81550,0.22176,-0.02014,0.82415,0.08874,0.55901,1.00548,0.98678,0.69628,
1403636584813555456,1.98098,1.86562,0.25507,-0.01920,0.81980,0.08743,0.56562,1.00528,1.01814,0.62177,
1403636584863555328,2.03148,1.91722,0.28361,-0.02012,0.81645,0.08475,0.57081,1.01413,1.04223,0.52189,
1403636584913555456,2.05652,1.94673,0.31344,-0.02268,0.81328,0.08380,0.57536,0.97227,1.01925,0.40392,
1403636584963555584,2.10599,1.99800,0.32982,-0.02364,0.81244,0.08070,0.57694,1.00954,1.02646,0.25487,
1403636585013555456,2.12814,2.02287,0.34660,-0.02367,0.81218,0.07886,0.57757,0.98161,0.99500,0.11290,
1403636585063555584,2.14587,2.04372,0.35703,-0.02382,0.81264,0.07744,0.57711,0.94443,0.95143,-0.01149,
1403636585113555456,2.16064,2.06001,0.36196,-0.02454,0.81344,0.07721,0.57599,0.91212,0.92067,-0.12973,
1403636585163555328,2.17127,2.07227,0.36171,-0.02373,0.81455,0.07593,0.57461,0.88155,0.87222,-0.21853,
1403636585213555456,2.21597,2.11615,0.34861,-0.02059,0.81662,0.07496,0.57192,0.90554,0.88075,-0.30231,
1403636585263555584,2.22284,2.12237,0.34118,-0.01703,0.81770,0.07650,0.57029,0.87473,0.84041,-0.33200,
1403636585313555456,2.26703,2.16474,0.32370,-0.01284,0.81936,0.07765,0.56786,0.89421,0.85152,-0.36402,
1403636585363555328,2.26869,2.16568,0.31341,-0.01029,0.82012,0.08146,0.56627,0.84398,0.82484,-0.36778,
1403636585413555456,2.26562,2.16193,0.30385,-0.00996,0.82131,0.08398,0.56418,0.80276,0.79658,-0.34339,
1403636585463555584,2.25838,2.15553,0.29254,-0.01274,0.82305,0.08833,0.56092,0.71629,0.76048,-0.33674,
1403636585513555456,2.24506,2.14352,0.28198,-0.01545,0.82517,0.09206,0.55711,0.66244,0.71727,-0.29198,
1403636585563555584,2.22644,2.12863,0.26999,-0.02118,0.82745,0.09738,0.55262,0.56516,0.67306,-0.24535,
1403636585613555456,2.20206,2.11084,0.25659,-0.02827,0.82992,0.10237,0.54769,0.50569,0.63330,-0.18453,
1403636585663555328,2.17397,2.09030,0.24316,-0.03601,0.83281,0.10590,0.54214,0.44158,0.59146,-0.10540,
1403636585713555456,2.13994,2.06533,0.23005,-0.04423,0.83594,0.10909,0.53604,0.39223,0.53762,-0.05133,
1403636585763555584,2.10560,2.03907,0.21944,-0.05094,0.83938,0.11150,0.52955,0.34798,0.49324,0.01964,
1403636585813555456,2.08016,2.02138,0.21505,-0.05836,0.84295,0.11315,0.52271,0.28685,0.44131,0.06016,
1403636585863555328,2.05697,2.00593,0.21267,-0.06433,0.84712,0.11455,0.51491,0.24809,0.39120,0.11476,
1403636585913555456,2.03711,1.99225,0.21239,-0.06884,0.85138,0.11538,0.50705,0.20403,0.33962,0.13079,
1403636585963555584,2.02101,1.98019,0.21255,-0.07036,0.85646,0.11513,0.49826,0.18855,0.28594,0.13199,
1403636586013555456,2.00583,1.96751,0.21235,-0.06908,0.86236,0.11337,0.48858,0.15591,0.24433,0.13126,
1403636586063555584,1.99180,1.95440,0.21181,-0.06381,0.86843,0.11106,0.47898,0.13099,0.20061,0.12449,
1403636586113555456,1.97893,1.94289,0.21110,-0.05956,0.87371,0.10773,0.47060,0.08371,0.19395,0.12313,
1403636586163555328,1.96727,1.93448,0.20942,-0.05633,0.87826,0.10446,0.46321,0.05972,0.17044,0.11505,
1403636586213555456,1.95471,1.92888,0.20697,-0.05532,0.88218,0.10241,0.45630,0.01085,0.14762,0.08712,
1403636586263555584,1.94044,1.92557,0.20425,-0.05469,0.88623,0.10172,0.44862,-0.01452,0.11419,0.06596,
1403636586313555456,1.92785,1.92286,0.20161,-0.05442,0.89064,0.09985,0.44025,-0.04580,0.09271,0.04448,
1403636586363555328,1.91719,1.91984,0.19908,-0.05406,0.89498,0.09874,0.43167,-0.06402,0.06411,0.02478,
1403636586413555456,1.91107,1.91400,0.19719,-0.05497,0.89925,0.09752,0.42286,-0.08235,0.03996,0.00467,
1403636586463555584,1.90792,1.90509,0.19706,-0.05492,0.90301,0.09915,0.41439,-0.06643,-0.00207,0.01260,
1403636586513555456,1.90614,1.89459,0.19911,-0.05470,0.90618,0.10146,0.40688,-0.04138,-0.03513,0.02242,
1403636586563555584,1.90494,1.89277,0.20057,-0.05445,0.90877,0.10317,0.40065,-0.00602,-0.04145,0.03277,
1403636586613555456,1.90044,1.88453,0.20520,-0.05522,0.90991,0.10506,0.39746,0.02051,-0.05827,0.04529,
1403636586663555328,1.90245,1.88128,0.20745,-0.05544,0.91026,0.10443,0.39679,0.05853,-0.06702,0.04566,
1403636586713555456,1.90591,1.87830,0.20937,-0.05656,0.90924,0.10478,0.39888,0.07792,-0.05102,0.02766,
1403636586763555584,1.91041,1.87619,0.21032,-0.05943,0.90767,0.10502,0.40196,0.10594,-0.03596,0.01527,
1403636586813555456,1.91634,1.87422,0.21088,-0.06162,0.90587,0.10568,0.40550,0.12427,-0.03739,0.00139,
1403636586863555328,1.90966,1.86700,0.21164,-0.06286,0.90376,0.10705,0.40964,0.08569,-0.01026,-0.02190,
1403636586913555456,1.91409,1.86720,0.21050,-0.06335,0.90228,0.10956,0.41216,0.09097,0.01745,-0.02443,
1403636586963555584,1.91870,1.86843,0.20917,-0.06476,0.90110,0.11158,0.41398,0.09894,0.02700,-0.02431,
1403636587013555456,1.91527,1.86406,0.21110,-0.06555,0.89988,0.11535,0.41546,0.08915,0.02232,-0.01473,
1403636587063555584,1.91970,1.86513,0.21026,-0.06584,0.89999,0.11715,0.41469,0.09153,0.01710,-0.01371,
1403636587113555456,1.91917,1.86167,0.21216,-0.06542,0.90051,0.11952,0.41293,0.08778,-0.00662,-0.01111,
1403636587163555328,1.92126,1.85904,0.21264,-0.06432,0.90132,0.12087,0.41094,0.09053,-0.03857,-0.01064,
1403636587213555456,1.92613,1.85659,0.21201,-0.06450,0.90186,0.12171,0.40948,0.10304,-0.06323,-0.01657,
1403636587263555584,1.92955,1.85157,0.21208,-0.06405,0.90236,0.12080,0.40872,0.11316,-0.09679,-0.01369,
1403636587313555456,1.93569,1.84579,0.21136,-0.06394,0.90281,0.11961,0.40810,0.13355,-0.13620,-0.01523,
1403636587363555328,1.94294,1.83835,0.21070,-0.06325,0.90337,0.11812,0.40739,0.15344,-0.15961,-0.01079,
1403636587413555456,1.95072,1.82956,0.21004,-0.06290,0.90397,0.11650,0.40658,0.15893,-0.19312,-0.01672,
1403636587463555584,1.95886,1.81918,0.20927,-0.06306,0.90475,0.11430,0.40543,0.16748,-0.22145,-0.01231,
1403636587513555456,1.96735,1.80727,0.20864,-0.06345,0.90551,0.11213,0.40429,0.17142,-0.25583,-0.01323,
1403636587563555584,1.97618,1.79377,0.20814,-0.06358,0.90605,0.11015,0.40361,0.18447,-0.28126,-0.00791,
1403636587613555456,1.98564,1.77922,0.20793,-0.06308,0.90623,0.10743,0.40401,0.19346,-0.30033,0.00225,
1403636587663555328,1.99577,1.76396,0.20814,-0.06268,0.90570,0.10447,0.40605,0.21190,-0.31129,0.00444,
1403636587713555456,2.00656,1.74829,0.20860,-0.06202,0.90474,0.10075,0.40920,0.21860,-0.31293,0.01280,
1403636587763555584,2.01748,1.73259,0.20904,-0.06142,0.90367,0.09633,0.41271,0.21760,-0.31579,0.00532,
1403636587813555456,2.02831,1.71687,0.20898,-0.05978,0.90293,0.09245,0.41544,0.21442,-0.31122,-0.00963,
1403636587863555328,2.03879,1.70147,0.20792,-0.05835,0.90295,0.08867,0.41642,0.20546,-0.30338,-0.03402,
1403636587913555456,2.04879,1.68654,0.20579,-0.05612,0.90380,0.08577,0.41550,0.19372,-0.29227,-0.04993,
1403636587963555584,2.05827,1.67221,0.20290,-0.05235,0.90567,0.08262,0.41254,0.18479,-0.27899,-0.06221,
1403636588013555456,2.06731,1.65878,0.19970,-0.04740,0.90821,0.07983,0.40808,0.17875,-0.25606,-0.07057,
1403636588063555584,2.07612,1.64710,0.19588,-0.04454,0.91055,0.07610,0.40390,0.17216,-0.20912,-0.07892,
1403636588113555456,2.08449,1.63751,0.19183,-0.04389,0.91208,0.07461,0.40076,0.16237,-0.17894,-0.08071,
1403636588163555328,2.09252,1.62934,0.18792,-0.04276,0.91289,0.07465,0.39905,0.16027,-0.14297,-0.07951,
1403636588213555456,2.08185,1.61338,0.18962,-0.04313,0.91231,0.07509,0.40024,0.10084,-0.12458,-0.06356,
1403636588263555584,2.08674,1.60839,0.18651,-0.04405,0.91197,0.07512,0.40091,0.09355,-0.07307,-0.06041,
1403636588313555456,2.07958,1.59883,0.18801,-0.04584,0.91099,0.07492,0.40296,0.04749,-0.05185,-0.04184,
1403636588363555328,2.07613,1.59396,0.18844,-0.04752,0.91015,0.07538,0.40459,0.01908,-0.01566,-0.03251,
1403636588413555456,2.07386,1.59239,0.18841,-0.04860,0.90962,0.07445,0.40582,-0.00988,0.01511,-0.02699,
1403636588463555584,2.07184,1.59317,0.18836,-0.04870,0.90955,0.07371,0.40609,-0.02581,0.04645,-0.01187,
1403636588513555456,2.06995,1.59637,0.18834,-0.04657,0.90979,0.07354,0.40584,-0.04639,0.08731,0.01094,
1403636588563555584,2.06659,1.60087,0.19052,-0.04494,0.90983,0.07349,0.40594,-0.05899,0.12847,0.02774,
1403636588613555456,2.06234,1.60782,0.19289,-0.04481,0.90976,0.07336,0.40613,-0.08645,0.17143,0.03673,
1403636588663555328,2.05733,1.61657,0.19522,-0.04498,0.90960,0.07401,0.40636,-0.10185,0.20185,0.02408,
1403636588713555456,2.05151,1.62764,0.19588,-0.04675,0.90977,0.07472,0.40564,-0.12517,0.23739,0.00529,
1403636588763555584,2.04528,1.64004,0.19582,-0.04784,0.91017,0.07718,0.40415,-0.12664,0.26038,-0.00620,
1403636588813555456,2.03888,1.65387,0.19535,-0.04897,0.91067,0.07902,0.40253,-0.12750,0.29158,-0.01370,
1403636588863555328,2.03227,1.66949,0.19459,-0.05059,0.91091,0.08049,0.40151,-0.13721,0.33541,-0.01131,
1403636588913555456,2.02519,1.68688,0.19427,-0.05278,0.91074,0.08212,0.40129,-0.14893,0.35667,-0.00299,
1403636588963555584,2.01760,1.70539,0.19450,-0.05447,0.91024,0.08441,0.40172,-0.15359,0.38239,0.01047,
1403636589013555456,2.00963,1.72496,0.19522,-0.05642,0.90926,0.08690,0.40314,-0.16524,0.40091,0.02062,
1403636589063555584,2.00123,1.74535,0.19642,-0.05862,0.90792,0.08964,0.40522,-0.16826,0.41129,0.02484,
1403636589113555456,1.99297,1.76632,0.19795,-0.06028,0.90647,0.09290,0.40748,-0.16315,0.42894,0.03559,
1403636589163555328,1.98487,1.78809,0.19969,-0.06184,0.90522,0.09495,0.40955,-0.16246,0.44147,0.03167,
1403636589213555456,1.97672,1.81069,0.20124,-0.06319,0.90448,0.09678,0.41056,-0.16434,0.46147,0.02817,
1403636589263555584,1.96840,1.83377,0.20211,-0.06420,0.90435,0.09879,0.41022,-0.16492,0.46206,0.00983,
1403636589313555456,1.96027,1.85718,0.20224,-0.06506,0.90455,0.10198,0.40885,-0.16406,0.47301,-0.00972,
1403636589363555328,1.95205,1.88089,0.20120,-0.06613,0.90519,0.10461,0.40660,-0.15748,0.47354,-0.02427,
1403636589413555456,1.94451,1.90446,0.19986,-0.06640,0.90561,0.10780,0.40477,-0.14892,0.46887,-0.03089,
1403636589463555584,1.93711,1.92794,0.19835,-0.06619,0.90552,0.11012,0.40439,-0.14828,0.47126,-0.03406,
1403636589513555456,1.92969,1.95166,0.19632,-0.06690,0.90504,0.11121,0.40505,-0.14939,0.47734,-0.04144,
1403636589563555584,1.92219,1.97547,0.19416,-0.06835,0.90434,0.11247,0.40601,-0.14821,0.47439,-0.04905,
1403636589613555456,1.91509,1.99905,0.19180,-0.06880,0.90360,0.11397,0.40716,-0.13748,0.47001,-0.04396,
1403636589663555328,1.90821,2.02257,0.18934,-0.06959,0.90288,0.11561,0.40816,-0.13869,0.46709,-0.05386,
1403636589713555456,1.90143,2.04579,0.18661,-0.07032,0.90244,0.11702,0.40862,-0.12982,0.46417,-0.06031,
1403636589763555584,1.89512,2.06880,0.18303,-0.07285,0.90232,0.11916,0.40781,-0.12265,0.45133,-0.07916,
1403636589813555456,1.88949,2.09068,0.17890,-0.07526,0.90275,0.12215,0.40553,-0.10483,0.42317,-0.08957,
1403636589863555328,1.88461,2.11106,0.17433,-0.07726,0.90368,0.12542,0.40206,-0.08694,0.39355,-0.09082,
1403636589913555456,1.88064,2.13015,0.16947,-0.07978,0.90453,0.12862,0.39864,-0.07432,0.36879,-0.10072,
1403636589963555584,1.87744,2.14799,0.16472,-0.08348,0.90492,0.13100,0.39622,-0.05501,0.34520,-0.09191,
1403636590013555456,1.87509,2.16444,0.16048,-0.08718,0.90433,0.13343,0.39595,-0.03307,0.30778,-0.06817,
1403636590063555584,1.87411,2.17883,0.15776,-0.08983,0.90292,0.13544,0.39790,-0.01018,0.26726,-0.04891,
1403636590113555456,1.87413,2.19108,0.15551,-0.09249,0.90115,0.13719,0.40069,0.01431,0.22325,-0.03763,
1403636590163555328,1.87549,2.20083,0.15378,-0.09540,0.89948,0.13836,0.40334,0.03874,0.16357,-0.03395,
1403636590213555456,1.86048,2.19570,0.16307,-0.09727,0.89820,0.13948,0.40537,0.02396,0.07262,-0.00311,
1403636590263555584,1.86215,2.19779,0.16276,-0.09684,0.89783,0.14023,0.40603,0.04193,0.01192,-0.00774,
1403636590313555456,1.85360,2.18799,0.16888,-0.09569,0.89808,0.14103,0.40548,0.04051,-0.06674,0.00832,
1403636590363555328,1.84963,2.17818,0.17292,-0.09348,0.89877,0.14012,0.40477,0.04455,-0.13671,0.01461,
1403636590413555456,1.84849,2.16723,0.17603,-0.09064,0.89933,0.13922,0.40447,0.05527,-0.19756,0.02326,
1403636590463555584,1.85187,2.15599,0.17740,-0.08733,0.89965,0.13721,0.40519,0.07942,-0.24997,0.03534,
1403636590513555456,1.85624,2.14257,0.17928,-0.08421,0.89944,0.13585,0.40676,0.09724,-0.28614,0.03612,
1403636590563555584,1.86165,2.12731,0.18120,-0.08092,0.89911,0.13420,0.40871,0.11710,-0.32107,0.04194,
1403636590613555456,1.86789,2.11069,0.18308,-0.07859,0.89873,0.13265,0.41049,0.13390,-0.34427,0.03082,
1403636590663555328,1.87512,2.09296,0.18439,-0.07602,0.89873,0.13047,0.41168,0.15294,-0.36248,0.02268,
1403636590713555456,1.88317,2.07432,0.18523,-0.07367,0.89917,0.12844,0.41178,0.16922,-0.38386,0.00860,
1403636590763555584,1.89205,2.05507,0.18522,-0.07182,0.90027,0.12556,0.41060,0.18615,-0.38523,-0.00734,
1403636590813555456,1.90175,2.03545,0.18447,-0.07167,0.90172,0.12350,0.40807,0.20339,-0.40051,-0.02360,
1403636590863555328,1.91228,2.01513,0.18311,-0.07134,0.90337,0.12110,0.40519,0.21600,-0.41143,-0.02717,
1403636590913555456,1.92350,1.99426,0.18182,-0.07042,0.90474,0.11938,0.40278,0.23222,-0.42275,-0.02571,
1403636590963555584,1.93511,1.97313,0.18042,-0.06903,0.90546,0.11814,0.40177,0.23479,-0.42094,-0.03182,
1403636591013555456,1.94731,1.95249,0.17889,-0.06888,0.90556,0.11768,0.40170,0.24922,-0.40338,-0.02801,
1403636591063555584,1.95971,1.93266,0.17743,-0.07007,0.90526,0.11746,0.40225,0.24929,-0.39208,-0.02941,
1403636591113555456,1.97241,1.91339,0.17621,-0.07126,0.90506,0.11718,0.40256,0.25580,-0.37794,-0.02343,
1403636591163555328,1.98502,1.89498,0.17486,-0.07202,0.90527,0.11569,0.40239,0.25107,-0.35820,-0.02715,
1403636591213555456,1.99767,1.87753,0.17333,-0.07200,0.90575,0.11457,0.40164,0.25188,-0.33934,-0.03803,
1403636591263555584,2.00990,1.86129,0.17098,-0.07137,0.90649,0.11318,0.40047,0.23932,-0.30962,-0.05407,
1403636591313555456,2.02172,1.84671,0.16796,-0.06996,0.90731,0.11176,0.39926,0.23067,-0.27104,-0.06718,
1403636591363555328,2.03279,1.83420,0.16432,-0.06828,0.90817,0.10965,0.39818,0.21332,-0.22788,-0.07862,
1403636591413555456,2.04330,1.82404,0.15992,-0.06703,0.90871,0.10750,0.39774,0.20704,-0.17741,-0.09820,
1403636591463555584,2.05366,1.81615,0.15477,-0.06686,0.90901,0.10540,0.39764,0.21226,-0.14467,-0.10377,
1403636591513555456,2.04259,1.80026,0.15288,-0.06473,0.90818,0.10386,0.40029,0.16834,-0.14606,-0.09515,
1403636591563555584,2.05111,1.79363,0.14813,-0.06077,0.90716,0.09973,0.40425,0.17270,-0.12043,-0.09537,
1403636591613555456,2.05988,1.78824,0.14344,-0.05558,0.90521,0.09392,0.41072,0.17949,-0.09315,-0.08841,
1403636591663555328,2.06839,1.78474,0.13935,-0.05149,0.90175,0.08907,0.41984,0.15725,-0.05148,-0.07847,
